"","plotid","siteid","n","richness","simpsons.taxon","shannon.taxon","simpsons.genus","shannon.genus","simpsons.fam","shannon.fam","genus.rich","family.rich","plot","mean.height","height.2","mean.height.var","mean.height.rms","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"108","TREE_042","TREE",46,7,0.469563143586823,0.954908231397253,0.244969490826118,0.542168258061541,0.241280913371292,0.48280018806745,6,3,NA,14.09972556,4.16467857933333,17.5724372533333,14.70443439,14.15,7.23813466533333,5.07772691033333,22.893,16.963675,6.847829202,3.39725509866667,0.333333333333333,0.00833333333333333,0.740942029,218.1377118,10.2213352396667,10.5445677433333,4.624594182,10.8448088576667,5.13559600233333,11.3924032293333,88.60759677,22.893,488.95,4.28333333333333,0.936824505,17.9415593833333
"109","TREE_045","TREE",80,6,0.641882646821061,1.26893093088985,0.641882646821061,1.26893093088985,0.53729008177946,0.847255398622249,6,4,NA,10.89121125,5.550209859,30.80482948,12.1923415,10.1,4.797622844,6.41232787,21.411,13.512925,2.449166832,1.089494547,5,0.125,0.769318182,183.8147661,7.249531589,11.45683455,6.335250204,10.58776373,4.285213095,48.08695381,51.91304619,21.411,800.55,4.65,0.909093434,14.12718546
"110","TREE_046","TREE",92,8,0.554418496754297,1.08704403431308,0.288361993525199,0.611506793813081,0.2859262632935,0.56428979095307,6,4,NA,9.64033641766667,4.52417485566667,20.47669994,10.649096149,9.425,6.695163746,5.16979333066667,22.0023333333333,12.354475,5.549219081,2.94457150066667,2.66666666666667,0.0666666666666667,0.786277174,115.793258476667,6.516605616,8.06823757933333,5.310345467,7.547961857,4.36997747366667,29.73858956,70.26141044,22.0023333333333,555.608333333333,4.75,0.932836196333333,15.7553494333333
"111","TREE_047","TREE",43,8,0.593903437461622,1.3640577256657,0.504869244790817,1.05797592251125,0.484044148670308,0.844959084059355,6,3,NA,12.5340834756667,5.15948672966667,28.17316933,13.693420792,12.225,6.162421579,5.32460778366667,21.3296666666667,14.4088583333333,3.42280023833333,1.66576937066667,5.33333333333333,0.133333333333333,0.792104468666667,35.2519588366667,3.43107771266667,4.65599942,5.90335034766667,11.964814489,3.96958508033333,44.7299796433333,55.2700203566667,21.3296666666667,626.558333333333,4.13333333333333,0.882517989333333,13.5967403766667
"112","TREE_049","TREE",36,2,0.244579058666145,0.409716264655094,0,0,0,0,1,1,NA,11.9701639863333,4.73885829633333,23.55144353,12.9509611266667,12.5916666666667,6.33860898633333,5.504580193,22.595,14.8735083333333,6.60346433066667,3.08888544366667,3.33333333333333,0.0833333333333333,0.740753623333333,168.68870034,9.029985964,8.71630185433333,5.57786372766667,9.82960318033333,4.35261306366667,18.9091377913333,81.09086221,22.595,541.891666666667,3.83333333333333,0.917586727666667,16.7202451066667
"113","TREE_053","TREE",76,9,0.397413796452586,0.730869185010907,0.0586708902894408,0.160616519121197,0.0585987833377271,0.154048601845773,7,6,NA,10.858579692,4.986154346,25.76419871,11.94428448,10.8,7.33515313966667,5.77474558333333,21.849,13.54825,5.97310350066667,2.78834230833333,3.33333333333333,0.0833333333333333,0.753862577333333,142.950835816667,7.32423480433333,8.67010833433333,6.357265444,9.18013248033333,4.539025995,19.9934297366667,80.0065702633333,21.849,513.791666666667,4.94166666666667,0.927766124333333,16.4843862633333
"114","TREE_056","TREE",92,11,0.746809952999337,1.7034816170955,0.515972232080236,1.23396262648097,0.506495541713696,1.0933273188839,9,6,NA,8.80122441366667,5.59329950033333,31.62587443,10.4162324056667,8.25833333333333,6.25009494866667,5.749851229,19.8266666666667,11.053975,4.06126341066667,1.90655292266667,8.33333333333333,0.208333333333333,0.782443745,84.68632031,4.650478428,6.80243383866667,6.77216877033333,8.85194271066667,3.92264468533333,46.0274949,53.9725051,19.8266666666667,727.358333333333,3.78333333333333,0.952555149666667,15.67689846
"115","UNDE_045","UNDE",121,13,0.601581682723881,1.26278156082641,0.408002725286071,0.732641918760445,0.407915471206523,0.723596118553193,10,8,NA,10.807609837,5.051839594,27.0316853766667,11.9420136646667,10.975,7.783216009,6.521673189,23,15.6400166666667,6.44571681033333,3.085567274,0.333333333333333,0.00833333333333333,0.695388007,602.4853708,16.3409314133333,16.9884679933333,5.92415898233333,7.98432194333333,5.556048453,10.020003176,89.9799968233333,23,489.183333333333,5.425,0.936754411666667,19.4142189866667
"116","UNDE_047","UNDE",64,3,0.0341492357905695,0.0876455392155011,0.0341492357905695,0.0876455392155011,0.0341492357905695,0.0876455392155011,3,3,NA,15.93369168,5.01839062833333,26.57989746,16.7391181133333,15.925,6.312881916,6.06493301233333,24.3873333333333,18.8369,6.530756721,3.05927579633333,0,0,0.735324538666667,326.2258619,10.8658728813333,13.6503114276667,4.407789636,12.6260495833333,5.992489639,12.3661063016667,87.6338937,24.3873333333333,617.541666666667,3.18333333333333,0.880993107666667,16.22776425
"117","UNDE_048","UNDE",158,11,0.780746515078083,1.68090789791527,0.669996963948704,1.24738923213446,0.669911549151318,1.24356196814705,8,6,NA,9.71483055733333,4.535229877,20.89588163,10.7104437966667,9.39833333333333,6.00517643633333,5.558656011,21.5103333333333,13.85989,5.12340728433333,2.42162643033333,1.33333333333333,0.0266666666666667,0.718570487333333,196.1860004,9.11425216233333,10.5344640573333,5.305632314,7.59628923066667,4.67562635366667,20.01575825,79.98424175,21.5103333333333,540.945,4.33833333333333,0.945443714333333,18.06116045
"118","UNDE_049","UNDE",155,15,0.642303115014647,1.38268181509833,0.642303115014647,1.38268181509833,0.551242946794142,1.0517689990894,14,8,NA,6.49557192666667,2.77727881133333,7.834849627,7.06210464266667,6.08666666666667,7.53600346666667,3.36998644266667,18.526,8.68371,6.37406667966667,3.36680720366667,1,0.025,0.728608695666667,71.2580629566667,4.60401894833333,6.54874586433333,4.34276108833333,4.89240064233333,3.23882011166667,10.265546502,89.7344534966667,18.748,518.071666666667,3.295,0.809324288333333,10.7047503566667
"119","UNDE_050","UNDE",125,8,0.455652392800256,1.0317891299589,0.450415108442289,0.946308263158581,0.446592245421606,0.885710414503148,6,5,NA,8.557978696,4.551974042,20.72046768,9.666512057,7.8,7.254961466,5.85815233,24.2,14.369725,5.055543067,2.413570734,1,0.025,0.698,246.5933838,10.81806425,11.38256868,5.877739693,6.857216459,4.840119119,27.60576782,72.39423218,25.006,683.225,6.475,0.869575917,16.81489676
"120","UNDE_054","UNDE",164,4,0.0531117084689019,0.142092311811893,0.0531117084689019,0.142092311811893,0.0531117084689019,0.142092311811893,4,4,NA,18.5178563075,3.55203562425,13.40707515225,18.87996203,18.4520833325,6.25048032225,4.899683096,24.59575,21.9943708325,6.41167228375,2.9005378805,0,0,0.71587820525,316.6152545375,11.14446930375,11.8827721465,2.24524478525,15.1681237875,5.7308816085,8.28241865225,91.71758135,24.59575,616.702083325,2.56666666675,0.76509526025,14.39745596
"121","UNDE_058","UNDE",128,7,0.575267868232613,1.07331738426132,0.527798538538711,0.856147554942042,0.527798538538711,0.856147554942042,6,5,NA,11.98565331,4.35984852,19.05868243,12.7374417166667,11.78,6.24133883066667,5.279165747,22.441,16.3577433333333,6.097524448,2.853472025,0.333333333333333,0.00666666666666667,0.695761904666667,182.416967766667,8.89571325066667,9.86729376133333,4.288076151,9.38873796933333,5.00230489366667,13.4859108316667,86.51408917,22.441,627.978333333333,4.58833333333333,0.932818337333333,18.3403180466667
"122","UNDE_061","UNDE",177,11,0.747625631948548,1.58882185408788,0.561964489355246,0.99583416859624,0.560909698108708,0.95362653462203,8,5,NA,12.7200627733333,5.09586496666667,25.9777573866667,13.68166311,12.8944444433333,6.23195356166667,6.375189197,24.3376666666667,16.4377027766667,6.91678546766667,2.992616811,0.333333333333333,0.00833333333333333,0.712677469333333,336.383169266667,11.79100259,13.6975065333333,5.60610751333333,8.805561478,5.31935097766667,9.526623084,90.4733769166667,24.3376666666667,683.777777766667,5.47777777766667,0.935858936,19.9137398366667
